resourceId,timeBucket,cpuAvgPct,cpuMaxPct,memoryAvgPct,memoryMaxPct,networkInBytes,networkOutBytes
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-18T21:00:00Z,2.68,7.68,12.68,17.68,5656,7645
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-18T22:00:00Z,1.83,6.83,11.83,16.83,9340,4170
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-18T23:00:00Z,3.41,8.41,13.41,18.41,9258,5952
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T00:00:00Z,1.34,6.34,11.34,16.34,8570,4973
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T01:00:00Z,1.87,6.87,11.87,16.87,8509,9503
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T02:00:00Z,3.83,8.83,13.83,18.83,6625,4379
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T03:00:00Z,2.2,7.2,12.2,17.2,9788,9736
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T04:00:00Z,1.32,6.32,11.32,16.32,7239,5799
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T05:00:00Z,3.33,8.33,13.33,18.33,9744,1458
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T06:00:00Z,1.8,6.8,11.8,16.8,6177,1161
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T07:00:00Z,40.85,45.85,50.85,55.85,3730,9433
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T08:00:00Z,41.12,46.12,51.12,56.12,1162,6352
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T09:00:00Z,44.3,49.3,54.3,59.3,2937,1514
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T10:00:00Z,28.28,33.28,38.28,43.28,3286,8515
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T11:00:00Z,25.78,30.78,35.78,40.78,7557,5749
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T12:00:00Z,36.06,41.06,46.06,51.06,2002,1296
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T13:00:00Z,41.8,46.8,51.8,56.8,3935,5432
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T14:00:00Z,35.69,40.69,45.69,50.69,5139,6874
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T15:00:00Z,35.4,40.4,45.4,50.4,4628,1008
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T16:00:00Z,36.13,41.13,46.13,51.13,9841,4112
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T17:00:00Z,42.5,47.5,52.5,57.5,1674,6404
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T18:00:00Z,34.65,39.65,44.65,49.65,9861,4882
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T19:00:00Z,37.38,42.38,47.38,52.38,8761,5291
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T20:00:00Z,3.5,8.5,13.5,18.5,2736,6695
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T21:00:00Z,2.25,7.25,12.25,17.25,4875,1238
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T22:00:00Z,1.45,6.45,11.45,16.45,8324,7071
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-19T23:00:00Z,3.75,8.75,13.75,18.75,1774,1010
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T00:00:00Z,1.64,6.64,11.64,16.64,6651,7395
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T01:00:00Z,3.28,8.28,13.28,18.28,7607,2668
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T02:00:00Z,2.78,7.78,12.78,17.78,6830,4330
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T03:00:00Z,1.05,6.05,11.05,16.05,6856,7347
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T04:00:00Z,1.88,6.88,11.88,16.88,5277,4138
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T05:00:00Z,3.48,8.48,13.48,18.48,9869,5820
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T06:00:00Z,2.3,7.3,12.3,17.3,1848,9235
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T07:00:00Z,40.22,45.22,50.22,55.22,1319,2938
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T08:00:00Z,35.62,40.62,45.62,50.62,3654,7790
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T09:00:00Z,42.56,47.56,52.56,57.56,1572,1511
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T10:00:00Z,27.26,32.26,37.26,42.26,4343,8007
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T11:00:00Z,32.45,37.45,42.45,47.45,3013,1779
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T12:00:00Z,29.62,34.62,39.62,44.62,5843,5964
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T13:00:00Z,43.99,48.99,53.99,58.99,5129,3154
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T14:00:00Z,37.03,42.03,47.03,52.03,1708,7445
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T15:00:00Z,34.68,39.68,44.68,49.68,6618,7913
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T16:00:00Z,36.17,41.17,46.17,51.17,7567,7131
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T17:00:00Z,28.3,33.3,38.3,43.3,1632,7190
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T18:00:00Z,27.84,32.84,37.84,42.84,3065,2914
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T19:00:00Z,31.47,36.47,41.47,46.47,6639,8146
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T20:00:00Z,3.62,8.62,13.62,18.62,3243,6167
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T21:00:00Z,3.8,8.8,13.8,18.8,3920,4018
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T22:00:00Z,3.82,8.82,13.82,18.82,3962,3046
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-20T23:00:00Z,2.83,7.83,12.83,17.83,6435,4865
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T00:00:00Z,1.65,6.65,11.65,16.65,5831,8202
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T01:00:00Z,3.38,8.38,13.38,18.38,5237,9174
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T02:00:00Z,1.92,6.92,11.92,16.92,7370,5973
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T03:00:00Z,2.62,7.62,12.62,17.62,6335,7100
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T04:00:00Z,2.79,7.79,12.79,17.79,8161,6345
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T05:00:00Z,1.51,6.51,11.51,16.51,4797,9755
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T06:00:00Z,1.68,6.68,11.68,16.68,1100,9013
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T07:00:00Z,3.49,8.49,13.49,18.49,3247,5709
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T08:00:00Z,2.0,7.0,12.0,17.0,6696,4574
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T09:00:00Z,1.3,6.3,11.3,16.3,1923,1054
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T10:00:00Z,3.22,8.22,13.22,18.22,7461,3092
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T11:00:00Z,2.98,7.98,12.98,17.98,2497,2113
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T12:00:00Z,3.79,8.79,13.79,18.79,8738,4880
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T13:00:00Z,3.77,8.77,13.77,18.77,3345,8590
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T14:00:00Z,2.48,7.48,12.48,17.48,7973,5435
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T15:00:00Z,2.61,7.61,12.61,17.61,9938,5036
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T16:00:00Z,2.85,7.85,12.85,17.85,6259,6263
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T17:00:00Z,2.66,7.66,12.66,17.66,3801,3964
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T18:00:00Z,2.75,7.75,12.75,17.75,6001,3790
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T19:00:00Z,3.04,8.04,13.04,18.04,6673,3292
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T20:00:00Z,3.14,8.14,13.14,18.14,6122,2661
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T21:00:00Z,2.22,7.22,12.22,17.22,9230,6368
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T22:00:00Z,2.47,7.47,12.47,17.47,2376,8350
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-21T23:00:00Z,1.2,6.2,11.2,16.2,6504,1855
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T00:00:00Z,2.59,7.59,12.59,17.59,1772,6951
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T01:00:00Z,1.93,6.93,11.93,16.93,2519,5232
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T02:00:00Z,2.34,7.34,12.34,17.34,6034,5411
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T03:00:00Z,2.41,7.41,12.41,17.41,6998,4519
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T04:00:00Z,2.07,7.07,12.07,17.07,3312,5875
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T05:00:00Z,2.32,7.32,12.32,17.32,9665,5846
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T06:00:00Z,1.34,6.34,11.34,16.34,8557,2951
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T07:00:00Z,2.07,7.07,12.07,17.07,5919,8527
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T08:00:00Z,1.6,6.6,11.6,16.6,5741,4328
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T09:00:00Z,1.11,6.11,11.11,16.11,4790,9000
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T10:00:00Z,2.53,7.53,12.53,17.53,1496,4641
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T11:00:00Z,1.59,6.59,11.59,16.59,9681,4567
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T12:00:00Z,2.26,7.26,12.26,17.26,2124,4293
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T13:00:00Z,1.72,6.72,11.72,16.72,9538,3985
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T14:00:00Z,2.28,7.28,12.28,17.28,1613,9404
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T15:00:00Z,2.42,7.42,12.42,17.42,9764,3868
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T16:00:00Z,3.44,8.44,13.44,18.44,2119,6777
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T17:00:00Z,3.38,8.38,13.38,18.38,8862,9901
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T18:00:00Z,2.43,7.43,12.43,17.43,1157,5673
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T19:00:00Z,3.48,8.48,13.48,18.48,8123,4013
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T20:00:00Z,1.95,6.95,11.95,16.95,2025,6135
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T21:00:00Z,1.54,6.54,11.54,16.54,8293,6009
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T22:00:00Z,2.23,7.23,12.23,17.23,4484,6364
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-22T23:00:00Z,3.19,8.19,13.19,18.19,8907,9386
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T00:00:00Z,1.15,6.15,11.15,16.15,9386,2759
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T01:00:00Z,2.07,7.07,12.07,17.07,8837,4080
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T02:00:00Z,1.88,6.88,11.88,16.88,7250,9135
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T03:00:00Z,1.26,6.26,11.26,16.26,8851,8253
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T04:00:00Z,3.23,8.23,13.23,18.23,3663,7512
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T05:00:00Z,2.77,7.77,12.77,17.77,2069,6085
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T06:00:00Z,1.67,6.67,11.67,16.67,7488,3237
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T07:00:00Z,36.75,41.75,46.75,51.75,5209,7161
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T08:00:00Z,37.58,42.58,47.58,52.58,8045,5292
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T09:00:00Z,44.43,49.43,54.43,59.43,6594,1862
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T10:00:00Z,37.19,42.19,47.19,52.19,1475,1605
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T11:00:00Z,27.24,32.24,37.24,42.24,9720,6575
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T12:00:00Z,34.59,39.59,44.59,49.59,1277,9704
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T13:00:00Z,43.12,48.12,53.12,58.12,6576,3682
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T14:00:00Z,26.9,31.9,36.9,41.9,2392,9852
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T15:00:00Z,36.89,41.89,46.89,51.89,9553,5759
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T16:00:00Z,43.09,48.09,53.09,58.09,3788,5830
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T17:00:00Z,32.8,37.8,42.8,47.8,9431,9465
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T18:00:00Z,30.95,35.95,40.95,45.95,8500,7073
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T19:00:00Z,33.76,38.76,43.76,48.76,7077,9032
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T20:00:00Z,1.99,6.99,11.99,16.99,6710,9518
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T21:00:00Z,1.38,6.38,11.38,16.38,9492,2821
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T22:00:00Z,3.53,8.53,13.53,18.53,1841,3935
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-23T23:00:00Z,1.43,6.43,11.43,16.43,8227,8581
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T00:00:00Z,3.19,8.19,13.19,18.19,2212,3255
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T01:00:00Z,1.9,6.9,11.9,16.9,9854,4072
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T02:00:00Z,2.92,7.92,12.92,17.92,8403,2342
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T03:00:00Z,2.39,7.39,12.39,17.39,6376,9669
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T04:00:00Z,1.9,6.9,11.9,16.9,5303,6385
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T05:00:00Z,3.43,8.43,13.43,18.43,5356,4376
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T06:00:00Z,2.28,7.28,12.28,17.28,3619,9570
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T07:00:00Z,44.9,49.9,54.9,59.9,9574,2717
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T08:00:00Z,26.66,31.66,36.66,41.66,4565,1486
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T09:00:00Z,29.2,34.2,39.2,44.2,9237,6598
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T10:00:00Z,40.04,45.04,50.04,55.04,9787,2869
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T11:00:00Z,40.51,45.51,50.51,55.51,5026,9055
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/virtualMachines/win-vm-07,2026-03-24T12:00:00Z,41.69,46.69,51.69,56.69,2307,5507
